auditory_attention,visual_attention,interest,stress,engagement,class
0.26066025,0.23715525,0.61859925,0.66822025,0.53592075,boring
0.271987,0.259248,0.6144145,0.70925975,0.57496775,boring
0.2774305,0.272699,0.612635,0.72198475,0.603434,boring
0.26374825,0.266888,0.61051875,0.7605545,0.612822,boring
0.2416785,0.251794,0.60803075,0.7756465,0.5992205,boring
0.22251625,0.24034025,0.607412,0.75378475,0.57267825,boring
0.224569,0.24366475,0.6093365,0.73111025,0.55682925,boring
0.24954325,0.26404225,0.60960075,0.74907525,0.5717805,boring
0.278669,0.28963475,0.60550075,0.80663425,0.6051125,boring
0.28672875,0.29972025,0.60048925,0.806848,0.661054,boring
0.28681425,0.298339,0.598522,0.787323,0.7115765,boring
0.28724075,0.295513,0.60090375,0.750717,0.7336055,boring
0.30126375,0.2988295,0.6092825,0.6960685,0.71226075,boring
0.3266295,0.3233115,0.61807225,0.64337425,0.68596525,boring
0.3573275,0.35944075,0.61437125,0.54449925,0.677057,boring
0.3810335,0.378242,0.60635,0.5265935,0.68064175,boring
0.2288205,0.23278475,0.4465675,0.48136425,0.47472025,boring
